experiment,category,seed,method,fit_images,branch_calibration_images,threshold_calibration_images,total_normal_images,fit_and_score_seconds,rss_mb,memory_vectors,memory_bytes,patchcore_scoring_seconds,branch_upper_quantile,image_auroc,image_ap,pixel_auroc,pixel_ap,threshold,threshold_alpha,threshold_calibration_count,threshold_conformal_rank,threshold_is_finite,threshold_min_attainable_alpha,image_f1_conformal,image_f1_normal95,image_precision_conformal,image_recall_conformal,image_specificity_conformal,image_balanced_accuracy_conformal,normal_fpr_conformal,false_alarms_per_1000_normals,test_true_positive,test_false_positive,test_true_negative,test_false_negative,weight,normal_budget,upper_quantile,branch_calibration_fraction,translation_px,brightness,descriptor_channels,condition,translation_dx,translation_dy,border_mode,registration_dx,registration_dy,interior_image_auroc,interior_image_ap,interior_normal_fpr,interior_recall,valid_pixel_fraction,interior_grid_x0,interior_grid_x1,interior_grid_y0,interior_grid_y1,interior_grid_valid_cells,interior_grid_total_cells,interior_equivalent_pixel_x0,interior_equivalent_pixel_x1,interior_equivalent_pixel_y0,interior_equivalent_pixel_y1,normal_budget_requested,normal_budget_achieved,allocation_strategy,priority_target,priority_achieved
threshold_priority,leather,20260714,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.040363583000726067,0.995,0.9874320652173914,0.9957546776876358,0.9917742591628316,0.45073418325594933,1.5126978158950806,0.05,19.0,19.0,True,0.05,0.9430051813471503,0.9430051813471503,0.900990099009901,0.9891304347826086,0.6875,0.8383152173913043,0.3125,312.5,91,10,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260714,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.040363583000726067,0.995,0.9887907608695652,0.9963300281474556,0.9914998506232695,0.43616569325430565,1.5126978158950806,0.05,19.0,19.0,True,0.05,0.9479166666666666,0.9479166666666666,0.91,0.9891304347826086,0.71875,0.8539402173913043,0.28125,281.25,91,9,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260715,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.03594475000136299,0.995,0.9932065217391304,0.9976843606419372,0.9919622379770032,0.4512791997125874,2.2101707458496094,0.05,19.0,19.0,True,0.05,0.9425287356321839,0.9425287356321839,1.0,0.8913043478260869,1.0,0.9456521739130435,0.0,0.0,82,0,32,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260715,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.03594475000136299,0.995,0.9928668478260869,0.997671815187746,0.991739500031938,0.4385555730551275,2.2101707458496094,0.05,19.0,19.0,True,0.05,0.9239766081871345,0.9239766081871345,1.0,0.8586956521739131,1.0,0.9293478260869565,0.0,0.0,79,0,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260716,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.024446290997730102,0.995,0.991508152173913,0.9970645596267143,0.991381521408228,0.4438564815893927,1.777529239654541,0.05,19.0,19.0,True,0.05,0.9732620320855615,0.9732620320855615,0.9578947368421052,0.9891304347826086,0.875,0.9320652173913043,0.125,125.0,91,4,28,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,leather,20260716,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.024446290997730102,0.995,0.9925271739130435,0.9975399033107432,0.9911765906520176,0.43230273925517376,1.777529239654541,0.05,19.0,19.0,True,0.05,0.9837837837837838,0.9837837837837838,0.978494623655914,0.9891304347826086,0.9375,0.9633152173913043,0.0625,62.5,91,2,30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260714,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.03623770800186321,0.995,0.6177908113391984,0.8744454900286481,0.900162215971211,0.4915095068144338,1.3132387399673462,0.05,19.0,19.0,True,0.05,0.5531914893617021,0.5531914893617021,0.8125,0.41935483870967744,0.5909090909090909,0.5051319648093842,0.4090909090909091,409.0909090909091,39,9,13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260714,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.03623770800186321,0.995,0.6168132942326491,0.8741772557680951,0.9001632700484937,0.4915220042137641,1.3132387399673462,0.05,19.0,19.0,True,0.05,0.5531914893617021,0.5531914893617021,0.8125,0.41935483870967744,0.5909090909090909,0.5051319648093842,0.4090909090909091,409.0909090909091,39,9,13,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260715,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.03866204200312495,0.995,0.4213098729227761,0.7635398945445524,0.9083354088660266,0.49062162998512,1.3570127487182617,0.05,19.0,19.0,True,0.05,0.16822429906542055,0.16822429906542055,0.6428571428571429,0.0967741935483871,0.7727272727272727,0.4347507331378299,0.22727272727272727,227.27272727272725,9,5,17,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260715,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.03866204200312495,0.995,0.4213098729227761,0.7635398945445524,0.9083353451046893,0.49059951262564344,1.3570127487182617,0.05,19.0,19.0,True,0.05,0.16822429906542055,0.16822429906542055,0.6428571428571429,0.0967741935483871,0.7727272727272727,0.4347507331378299,0.22727272727272727,227.27272727272725,9,5,17,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260716,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.04208854199532652,0.995,0.6920821114369501,0.8851004745229227,0.9226520465174033,0.5549439043785224,1.4585891962051392,0.05,19.0,19.0,True,0.05,0.12121212121212122,0.12121212121212122,1.0,0.06451612903225806,1.0,0.532258064516129,0.0,0.0,6,0,22,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,metal_nut,20260716,patchcore_lite,8.0,5.0,19.0,,,,256,98304,0.04208854199532652,0.995,0.6920821114369501,0.8851004745229227,0.9226520465174033,0.5549439043785224,1.4585891962051392,0.05,19.0,19.0,True,0.05,0.12121212121212122,0.12121212121212122,1.0,0.06451612903225806,1.0,0.532258064516129,0.0,0.0,6,0,22,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
threshold_priority,pill,20260714,freqpatch_lite,8.0,5.0,19.0,,,,256,98304,0.033412167002097704,0.995,0.806873977086743,0.9610280528781635,0.9370912724205711,0.4805254695673895,1.4067668914794922,0.05,19.0,19.0,True,0.05,0.36046511627906974,0.36046511627906974,1.0,0.2198581560283688,1.0,0.6099290780141844,0.0,0.0,31,0,26,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,threshold_prioritized,19.0,True
